idx,T,quality,v0,w0,tc_real,tc_twin,dtc,air_com_dev_mm,air_ang_dev_deg,contact_frames_real,contact_frames_twin,stop_dist_real,stop_dist_twin,e_z_real,e_z_twin,rest_offset_w,wind_mag,wind_offset_m,wind_offset_w,wind_offset_pct
70,116,fit,1.0232970106756654,0.47461976504156456,21,21,0,2.4285779422764224,0.2375283727876797,77,83,0.3287889063358307,0.39595985088195745,0.0,0.0,0.6275355328560509,2.5462273630814196,0.0445071150279009,0.424686212098291,7.154029822146052
71,107,fit,0.9878906284495405,4.72642180599078,16,16,0,1.4347562980133772,0.2038540461320801,72,60,0.23090748488903046,0.20054570968431656,0.22430255,0.35584743462275875,0.35506551727168617,2.0212006265621305,0.02730348772372248,0.2605294630126191,7.202669256882794
72,102,fit,1.1365742732935187,2.8602338515597037,20,20,0,24.262322632146827,0.31928570841190795,63,19,0.24736909568309784,0.044105779296511036,0.026399886,0.0,2.1953354568356445,9.12800153368185,0.2609355843405903,2.489843362028533,61.10681561757234
73,98,fit,1.1974167044172825,3.411154635804437,17,17,0,0.6666215193492333,0.11368086682161437,63,63,0.26198673248291016,0.2468834281778634,0.08436871,0.15444352447719825,0.1695370282448014,0.7867892373740398,0.008677851686788026,0.08280392830904605,2.0275433623866044
74,105,fit,1.2504920952600274,3.876831220741934,14,14,0,11.24324083867674,0.13844042808234794,72,91,0.3208972215652466,0.21603804612728827,0.0,0.0,2.6659514740158508,9.119099167489356,0.30060199017162365,2.8683396008742714,63.043619755419456
75,100,fit,1.0605938268605963,5.194314811576786,18,18,0,19.620303278560893,0.15788879761001906,63,82,0.24242925643920898,0.19518396975133387,0.2490876,0.18909049796715116,2.8845317501800856,9.385494062783488,0.2819870898165494,2.690716505883105,74.3461910352566
76,93,fit,1.1517734467697824,4.4560065643179145,9,9,0,0.20498706755262666,0.0687324602342536,66,64,0.2839421033859253,0.25187635090696914,0.268148,0.17025605829123916,0.30791816520933024,1.084117910767805,0.01054710270024844,0.1006402929413019,2.980245593187558
77,109,fit,1.257017349904867,5.183963404954346,11,11,0,1.0529085714888693,0.07575147490601407,78,66,0.38417455554008484,0.2860816021396602,0.34995744,0.3711575759368857,0.9517153557090475,2.9310455083378053,0.07186997696543859,0.6857822229526583,15.108724233194486
78,98,fit,1.1871861799067356,8.156857670808275,8,8,0,0.2665358080899218,0.03355465560394416,72,90,0.3140000104904175,0.35585397424100046,0.1350605,0.18432705098139895,0.4146050379061379,4.021429637874453,0.06331616387468644,0.6041618690332675,17.04080891929763
79,96,fit,1.107451068780589,3.8242547944305496,14,14,0,4.475684899928276,0.3545067976651439,63,52,0.25008273124694824,0.17991328027080328,0.12801367,0.11248696255983419,0.9577996835533888,5.760796806317594,0.10203797066867973,0.9736447582889287,26.949991390957834
80,108,fit,1.1441545403055735,4.6933689073399325,18,19,1,12.078610244832554,1.225974612723055,72,89,0.3018993139266968,0.3101159432706768,0.25283462,0.2533427070056848,2.8220455568600236,7.317363287550769,0.2443592538862253,2.33167226990673,51.56696396832314
81,96,fit,1.0282140608798267,4.819596767282451,14,14,0,1.218254334083138,0.18257797572663453,63,63,0.2478310614824295,0.23481239426508016,0.2983442,0.313265178991392,0.6983266460081985,2.789801785440226,0.03103047760505563,0.2960923435596911,8.096519740562941
82,98,fit,1.1200276710870567,1.548567437264247,25,25,0,26.643705752024218,0.459629717016759,55,73,0.2034716159105301,0.17872558284538856,0.19680111,0.2951156985437369,1.944296097877334,7.946568695919057,0.20135801890405738,1.921355142214288,47.65135581850853
83,96,fit,1.017378224416585,4.565716708766947,20,20,0,0.37780258786629556,1.1340820868779362,58,64,0.2127426117658615,0.23574949957296532,0.17853124,0.29357283560897507,0.2317761510128956,0.7492017647933986,0.004213438744616935,0.040204568173825714,1.0200064862374298
84,120,fit,1.2085809506764846,3.144343791940508,18,18,0,21.433747945708156,0.2133978139175946,83,30,0.39250946044921875,0.08582647329077532,0.027952626,0.0130962911140203,3.1570781250200555,9.618863054144647,0.39349862705290695,3.754757891726211,69.61763099978303
85,98,fit,1.1499987395188416,5.861429242302061,14,14,0,1.0435112705102372,0.18338605730833205,66,84,0.27718284726142883,0.3654124504946832,0.18553689,0.11465221667822663,0.8641127994663895,3.4482687600652038,0.04001938326977759,0.38186434417726706,8.642139307620214
86,96,fit,1.05001795930007,3.4711797077217947,19,19,0,4.26619398620074,0.33009523061807494,60,77,0.2345188707113266,0.3366902716591937,0.0,0.0,1.0203341399312085,5.577645658394265,0.12855918918489337,1.2267098204665396,33.34825386318171
87,104,fit,1.2330559155516652,3.1637627172509846,15,15,0,1.9935024819348102,0.16560300053728885,70,56,0.3155215084552765,0.21715773993870305,0.10723839,0.03174751278201063,0.9574086084876167,2.8589797438014304,0.0522389344404178,0.4984631148894828,12.372596949008813
88,98,fit,1.1785323585461267,2.4073951603885573,13,13,0,0.5948329330558155,0.17939294780906678,66,75,0.2835600972175598,0.32067176375776957,0.07839246,0.16241129008868058,0.3426425521715961,1.4348528305515116,0.017758996541901845,0.1694560738731092,3.7448065013788012
89,100,fit,1.1904658775702466,1.8747676098798223,15,15,0,1.044387226502236,0.2003548919106624,67,85,0.2919447422027588,0.34815439033605755,0.0662308,0.0,0.5987452077831859,3.1130767393480854,0.032907137434720214,0.31399940300305546,6.939043919736582
90,97,fit,1.2920657778657354,4.390311273387328,6,6,0,0.39451196967627034,0.027213058893465997,73,61,0.34540849924087524,0.25905506063453004,0.0,0.0,0.8754933295250144,3.7922599341554495,0.07840609457091689,0.7481497573560771,19.493659108084696
91,103,fit,1.1916757260264081,2.2545020810712697,24,24,0,0.6949326334969076,0.16150614318971684,61,60,0.24060168862342834,0.22232284455555776,0.036569465,0.0,0.2082149143910161,1.4712422902451536,0.0069736175205068925,0.0665421519132337,1.5273211609554012
92,107,fit,1.1639147454545669,6.168156480063085,16,16,0,4.728641554693462,0.24075267363037586,73,68,0.3221352696418762,0.2837555946787893,0.0,0.0,0.8817519363920666,5.138847118041242,0.11174242434695861,1.0662445071274675,21.616194773609816
93,97,fit,1.07357044190817,3.426044184197474,19,19,0,14.257984576273353,0.133352128255847,59,78,0.2265939563512802,0.5914624797478195,0.001410076,0.0,3.641719514490839,9.313863224881626,0.39389339166354154,3.7585247296139457,101.12267392463927
94,98,fit,1.2052378829033104,3.553246830722848,13,13,0,5.3979266732943865,0.09326766939973156,67,85,0.28759780526161194,0.4064701666386506,0.14927827,0.03426449244183644,1.9333545522655147,7.665264596962688,0.20826387233345697,1.987250690204742,49.81717981688228
95,106,fit,1.1478675716713218,2.496386229215596,19,19,0,0.48986385726648934,0.5477192865610238,66,59,0.26108887791633606,0.21772223390867604,0.015153091,0.0,0.42105327196010145,0.26887600318034,0.002213268666537551,0.02111897582573999,0.5432063295139614
96,100,fit,1.2498024864195787,2.1540408336619064,14,14,0,10.988378618484475,0.06766074730254186,68,86,0.2959176301956177,0.2873011264205135,0.0,0.0,2.826668576244354,9.33172372548929,0.2882625726937822,2.750597067688761,67.81700793817708
97,103,fit,1.1357890179299883,5.032065170673433,19,19,0,22.618597066099923,0.31245887969993663,66,25,0.274862676858902,0.0733898701536571,0.20005718,0.21295793833303914,2.1859777149676476,9.379232270358315,0.3076928611663772,2.936000583648637,63.29224962093577
98,102,fit,1.2213849739933675,5.661981031354807,9,9,0,2.626750079863779,0.033900851831387795,76,93,0.34798166155815125,0.6036589019202176,0.29914907,0.39300005540522487,3.1111755371017473,8.522597114585942,0.3179576896018007,3.0339474198645107,73.31773485537286
99,112,fit,1.3304772403590515,4.479864803858675,5,5,0,0.060295752907732335,0.016005572271018696,88,90,0.4277842342853546,0.4428358016391219,0.0,0.0,0.30062566894969744,1.0832698785044572,0.006056936390792021,0.057795194568626154,1.2073039182679752
100,116,fit,1.048552371804086,5.855753705001037,16,16,0,5.924666481366705,0.16033266234274973,80,50,0.3473624587059021,0.20133082360201018,0.1531031,0.09340142730135455,1.4866441634906398,5.337421454710885,0.16354240584235363,1.5605191397171148,32.31861181825892
101,103,fit,1.2079885663630403,5.1103074282125736,8,8,0,0.24429441272659969,0.047189759283628466,76,69,0.3383234143257141,0.28802924830292,0.18390651,0.31066625314417057,0.48260256144426644,1.7292463992540716,0.023957724872182846,0.22860424496357676,6.0445921173728605
102,95,fit,1.103505341334137,3.3529896965397334,18,19,1,14.713047307337902,0.2021812669828976,59,76,0.2308068573474884,0.4565904710718133,0.0,0.0,2.9612544991620697,9.283620164700967,0.31787428038004856,3.0331515303439747,76.1380986225161
103,114,fit,1.238920236431987,4.222045979252412,20,20,0,7.066140018059244,0.30238666310329054,75,68,0.33846405148506165,0.26353218299604,0.32494307,0.350702917858898,1.0322664896095741,5.0589892379318036,0.08298712171873153,0.7918618484611787,16.512616382168932
104,105,fit,1.2052177128749189,3.939620494074746,19,19,0,0.5520354461956307,0.4535007200219607,68,71,0.2815135419368744,0.2829624002824274,0.20613468,0.26921607112879015,0.17920791549571535,1.3126770785779693,0.007536053778752027,0.07190891010259567,1.5792170778431012
105,106,fit,1.2477165054116,3.2861147949776646,16,16,0,3.6976620555392974,0.2230254154878318,72,53,0.3198355436325073,0.21001592066058344,0.19765395,0.0,1.0872802447024894,3.7949409685510456,0.10105744186680367,0.9642885674313326,21.541020267679453
106,101,fit,1.1445912919028312,1.656408040678447,15,15,0,6.434829770163279,0.09908138186977111,67,86,0.27019497752189636,0.5699677079132145,0.0,0.0,2.9368004552467135,8.253431533545497,0.33456510649908583,3.1924151383500554,87.75009577798697
107,101,fit,1.1152536885098587,3.6161795463226096,15,15,0,9.207131658436156,0.17781638229929628,67,44,0.27776795625686646,0.1289784890270647,0.30294767,0.3737687106350621,1.6500836940169945,7.721603250412806,0.15978204624948675,1.524637845892049,42.09758639072035
108,117,fit,1.1791345080164601,5.316997403610506,14,14,0,11.567997259003215,0.19136829786737014,83,103,0.3483065962791443,0.4917164856722965,0.05910349,0.01005271714268039,3.813312404811506,9.88387762550059,0.3908292045764229,3.729286303210142,76.26532781561903
109,122,fit,1.2554296177933828,4.809865003681238,10,10,0,3.411022145485738,0.07794191428824748,93,112,0.43639838695526123,0.5499213065000318,0.19121492,0.1888207681101719,2.7865718638740473,8.097266069006695,0.30810286333630843,2.939912818094546,60.99250238937057
110,103,fit,1.211073141648642,6.677851107266189,10,10,0,0.18190242746496588,0.04131908903612195,74,84,0.3438223600387573,0.39475325024039903,0.0,0.0,0.4854671615767462,1.1219594431608426,0.006701919613908477,0.06394961463653126,1.3336569175287099
111,103,fit,1.1662773622261584,5.048016883513371,15,15,0,1.967257415985457,0.1878369945337797,71,68,0.3126063942909241,0.2722309505784702,0.22545953,0.30118680454018754,0.4916123583364785,3.6540491778026696,0.04419849993705514,0.4217414116131215,9.877482942197984
112,100,fit,1.1128605888439473,4.90737239899043,16,16,0,2.907135138744764,0.29118900252115093,66,59,0.2773553133010864,0.2416965194660772,0.26353776,0.13844793324851423,0.442370575412387,3.203337680087882,0.07827027895951913,0.7468538068656405,16.39735928500932
113,96,fit,1.022420489570556,5.19169125991369,17,17,0,4.077658195211842,0.39061545186853,60,79,0.23798473179340363,0.4050065125975615,0.17822033,0.17371227721083424,1.7289156360684497,5.942241384725809,0.1402492246490292,1.3382559603914999,33.181739508267086
114,113,fit,1.2635212540970309,2.605085089754248,13,13,0,0.2508316538912386,0.0750841308284296,82,76,0.366098552942276,0.322227164588877,0.0,0.04789913048181202,0.41753936903031247,1.823048321581732,0.012341791301987464,0.11776518417926969,2.760889840808757
115,95,fit,1.2974938871555262,2.4836784214487118,7,7,0,0.17116845851938184,0.03859438059767426,70,70,0.3115204870700836,0.29647720476295397,0.0,0.0,0.15883820904009313,1.5626421345629227,0.02047167265071675,0.1953403878885186,5.150651880153694
116,120,fit,1.2210971468751044,4.843525259050053,12,12,0,4.436793212352648,0.11707433581448798,89,58,0.41981470584869385,0.2528873063901285,0.08597752,0.07602163105840319,1.7169874776690157,6.6498225009794885,0.1968560979978709,1.8783978816590734,35.184870502970206
117,104,fit,1.2036798709720975,2.598281523818344,18,18,0,1.9620019474989274,0.32323733911732105,69,73,0.3145838975906372,0.30901924257697055,0.18596175,2.8283318900845913e-05,0.2853405313097523,3.1284672492230685,0.03686543447065373,0.35176941288791724,7.3599692227298
118,92,fit,1.0814923527795313,3.758610238655494,11,11,0,2.797375086501344,0.13197104831343404,63,64,0.2439415603876114,0.21343681723962835,0.13269454,0.09618361741495408,0.7944050226439408,6.313824016700379,0.093922260383638,0.8962047746530344,28.123691167340443
119,101,fit,1.0941147290627093,4.844853931159453,13,13,0,2.5597456648222074,0.09578198206748138,70,74,0.27765730023384094,0.2819840455663995,0.27338642,0.3200944634163047,0.689294924791838,5.182617806050305,0.0864361624635655,0.8247725425912739,21.310823142057277
120,102,fit,1.0660664629332703,2.166850589873423,19,19,0,1.224718780623805,0.5345798453148979,63,62,0.24291326105594635,0.22144358343613124,0.005857012,0.0,0.22907400447353776,2.7309354191909008,0.02104796307252375,0.20083934229507394,5.470947054429678
121,98,fit,1.0992206188839198,2.399876200673236,18,18,0,7.078592131739124,0.2160915353353443,60,39,0.23032861948013306,0.12641963516492083,0.0,0.0,1.100304511756267,5.212668245436674,0.08693909058360777,0.8295714750344253,23.42687446056383
122,99,fit,1.1031637019538587,3.166592908285717,15,15,0,1.3559709596169465,0.29524492294333915,65,84,0.2588321566581726,0.32954260722769524,0.21611004,0.27488393610543094,0.6996001396632375,4.319758187758767,0.06920625720245321,0.6603650496417292,17.266919884597787
123,107,fit,1.1055399185268733,4.836472694068038,15,15,0,10.56555940142314,0.5092099767368966,73,92,0.2872193455696106,0.18320908098339908,0.31036842,0.34548886158828485,2.393775876590814,8.144736638275026,0.243581573298293,2.324251653609666,58.000964367197284
124,99,fit,1.0984565313403878,4.668709516742698,16,16,0,16.88285042335824,0.3222646688266937,64,83,0.24591168761253357,0.2288255428712563,0.21712966,0.32664660768259696,3.519133595486001,9.787383538957215,0.3455344303035417,3.297084258621581,91.56647252154667
125,93,fit,1.1554551351814648,4.9221508654076755,10,10,0,0.14636415756528948,0.06150621623916736,65,60,0.258470743894577,0.2187258203797954,0.1769524,0.21727621456005064,0.4123745969698296,0.3314803942533713,0.002722184877067438,0.025975046536903034,0.8283443761826922
126,106,fit,1.2658557497178116,4.749943904733555,15,15,0,0.4620666048831062,0.16187475080328947,73,82,0.34208565950393677,0.359242325653813,0.31826413,0.3252794361559069,0.6003284137657655,0.07258764017255996,0.000750154982896918,0.007157967394054561,0.14364846335937012
127,442,fit,1.1964915262072642,0.7895417820586178,36,36,0,59.3993353571468,0.8976321601933787,65,406,0.25924527645111084,2.0910516911315824,0.29582214,0.30537364882867024,18.966393026592083,8.845117654096681,2.0437245399561856,19.501188358360547,394.37791932133354
128,100,fit,1.0716770342557758,4.478340430191407,20,20,0,16.345094222687525,0.11034311235128916,61,30,0.230417862534523,0.07853698791923702,0.18202189,0.16908396024823136,1.6766300812693713,7.400557273312147,0.15404354530704437,1.4698811575099653,39.593481977038635
129,120,fit,1.1099478622245875,4.933075109331123,16,16,0,3.485797408061901,0.1407478290970687,85,65,0.3827625513076782,0.26934590862997226,0.12785839,0.13853313334520548,1.210949420834749,3.802840023292922,0.10718660891916437,1.022772985869889,20.154988952709296
130,106,fit,1.2216181890890088,5.260124229652859,13,13,0,10.869795295603216,0.24405660615036023,74,27,0.3290983736515045,0.07596308309919753,0.3065112,0.3701768569083634,2.590614561241501,9.66697844561196,0.32458693236456243,3.0972035530969695,76.57562637431128
131,101,fit,1.07177029587963,2.945274136809279,14,14,0,1.221400770712496,0.16479280064270702,67,77,0.2652549743652344,0.30600707173447905,0.07112008,0.0,0.6984584288447567,3.7152514289335428,0.04872161140233209,0.4649008721596573,12.181591692231871
132,88,fit,1.180872626371531,3.02181812873534,8,8,0,1.9898645545267388,0.053529492105065773,61,80,0.24002009630203247,0.53492206473738,0.0,0.0,2.847644797081524,8.979704864908644,0.3084407865539584,2.943137276278229,100.23704097836081
133,104,fit,1.2930324361397603,3.971469594397253,11,11,0,0.15222372631237568,0.09525079462400646,75,81,0.3495290279388428,0.36851181353253504,0.053234212,0.16202229290397063,0.1865553831021619,0.09326135799879064,0.0003457519504981037,0.003299159832997173,0.07087065433796301
134,91,fit,1.1927238878740045,6.725071077907303,10,10,0,2.5672052506038674,0.07642950831710012,63,50,0.26823893189430237,0.17687623712965078,0.0,0.0,1.0449694708650525,6.143961977657751,0.10317994165704146,0.9845414280252047,28.719597223192967
135,106,fit,1.0233635639368728,3.4997557240940966,21,21,0,10.275070744246113,0.5041270285062635,66,51,0.2211020588874817,0.1418892652570201,0.23297209,0.2928036376358346,1.439775390896634,5.7039326001114725,0.11519865931076248,1.0992238483851382,29.137016672418017
136,99,fit,1.1844098236657026,5.668258150615341,10,10,0,0.38195604101855285,0.0302672948622346,71,70,0.31505605578422546,0.2985166627858891,0.2665148,0.26380285757433647,0.1904551044958299,1.477304604699352,0.021760273979290333,0.207636202092465,5.063638186937572
137,111,fit,1.1241714924479491,3.9947189402040686,16,16,0,0.34253555019102483,0.14590866093068097,74,66,0.31056445837020874,0.2510465907241684,0.28765082,0.3541255191250694,0.5830235908368522,0.13025203029664864,0.0008056877221302618,0.007687859943991047,0.19799109317551455
138,107,fit,1.1581066165133376,3.695139741167612,14,14,0,3.035553080466293,0.09813099102979284,74,53,0.310243159532547,0.19983363615003683,0.2745328,0.2519834843612197,1.1221130067565606,4.463709029932148,0.0796135038621636,0.7596708383794237,19.589805193056275
139,112,fit,1.2565060228368792,4.102196484955789,14,14,0,2.84076828696482,0.11364507383791714,79,98,0.3774113655090332,0.5121643131238561,0.29959676,0.19262696462163495,1.5030326530428229,6.049399428944601,0.18888920046527313,1.802377867035049,39.36480152604161
140,94,fit,1.116064890426395,3.5280098784638687,15,15,0,2.1204856154494744,2.1164405615524493,61,57,0.25420060753822327,0.2135642679333275,0.14538994,0.1337074418650792,0.3999776669810364,1.6817476863554075,0.025167441322185555,0.24014734086054917,6.663603683811591
141,104,fit,1.087992887358169,4.314471078441751,19,19,0,3.4891680144121144,1.1588953648281117,66,85,0.26286447048187256,0.35707080403607544,0.24128176,0.1557328791958351,0.9383370297052718,5.136518573584742,0.12158950649812472,1.1602052146767625,29.95872005281378
142,107,fit,1.1009025395750838,4.339518043126392,18,18,0,0.7470188865994173,0.2284502934292045,70,59,0.2825862467288971,0.21132752242948996,0.24476753,0.3350104099029978,0.6868450740318283,0.7978652130774878,0.007722569890102748,0.07368864398953004,1.945798911939786
143,90,fit,1.0961921669202521,10.86118087861388,13,13,0,0.6514072957237692,0.19939386888586463,58,55,0.22077356278896332,0.18879275873721144,0.17138408,0.1640902642970879,0.30379704882312597,1.0987199203758802,0.0033689530873363665,0.03214649892496533,1.078377421520024
144,108,fit,1.1209266046822417,3.44240588216695,25,25,0,10.610910984192827,2.179990873056851,65,41,0.2728177309036255,0.13209769978330893,0.28259954,0.23556648034112956,1.467464613211662,4.249448498612842,0.09797565416350622,0.9348821962166624,21.16362590052375
145,99,fit,1.1453895653818524,2.7788055773336784,18,18,0,0.35589295436472734,0.24281287376896651,62,64,0.2549665570259094,0.24307909010734863,0.0,0.0,0.1254536033036269,0.2102015509867351,0.0018694962229859812,0.017838704417805162,0.45476253239598624
146,97,fit,1.210205711567616,3.1609132108195626,10,10,0,0.14366073600674767,0.028153890793157364,69,71,0.297112375497818,0.29430647427784373,0.18564501,0.07401226344835937,0.05821322770157127,0.16898289576605502,0.0015464974707627443,0.014756655255369696,0.3876760194682197
147,93,fit,0.9811862570112032,5.060449799454406,25,25,0,1.1685499562773816,0.512083124124193,51,56,0.17076051235198975,0.19214803365614758,0.0,0.0,0.2845164240872486,0.23522424652781107,0.001996990394746685,0.019055251858269895,0.4914505908504465
148,117,fit,0.9444294604054964,6.878699555102847,26,26,0,1.6084784771990275,0.7446052741512813,72,77,0.23225152492523193,0.3213835323883179,0.086237445,0.11741325627869895,0.8668129007708735,0.12133483106033481,0.000377098253449543,0.003598265777190296,0.06987738495806445
149,104,fit,1.1845982042513066,3.0189313224230014,13,13,0,1.180903435669909,0.1613477105449639,73,66,0.3086070716381073,0.2703443410161142,0.06944033,0.16759926604636566,0.3826570563400592,2.855465350334674,0.043895986938693364,0.41885483720127253,10.035007521450567
150,99,fit,1.1658225913066276,1.549300016563908,11,11,0,0.44315802334730825,0.0889165574945659,69,67,0.286848783493042,0.26254660611770075,0.116507605,0.31258535816722915,0.31921896883414225,2.5330261641184673,0.01815237047039728,0.1732096418931038,4.760271019566812
151,103,fit,1.2773391375228995,3.247129064234868,11,11,0,4.19535066262233,0.08676562810302924,74,40,0.33931782841682434,0.1524412948762303,0.22043782,0.21117600910953777,1.8553102555565317,6.865973770229895,0.1712173517491905,1.6337533563854054,39.83631370740557
152,97,fit,1.1376622217713577,3.4404758207622548,16,16,0,0.9247868072651119,0.1392368721093544,63,60,0.27024245262145996,0.22851774282888446,0.0,0.0,0.420243289387928,1.3263335703413381,0.01942185912024816,0.1853230832084748,4.832685408320383
153,103,fit,1.2940994529086136,2.3069765023472284,12,12,0,2.8698409882435465,0.17788533660001973,71,91,0.3252074420452118,0.5935702277149921,0.0,0.0,2.633062084053867,7.249914055453955,0.2547123301793143,2.4304611658331514,54.744773029561685
154,103,fit,1.0102687115530171,3.022761429877937,20,20,0,12.256281802096051,0.6829596297920906,63,83,0.2342858761548996,0.40806075565382577,0.2752509,0.3119373904987525,2.4519229687563966,7.806585592254388,0.2503074493858687,2.388429860552182,70.02413739189534
155,105,fit,1.0680430605149596,3.803035443171324,18,18,0,3.94720776006776,0.1420637302580047,69,53,0.28323814272880554,0.19770735465179337,0.27783442,0.29587734400488375,0.9465248575619984,3.6645615828903058,0.07726843669743054,0.7372942432960929,17.581183016912227
156,88,fit,1.0046882368197194,1.9810101460753078,16,16,0,5.976431104995656,0.09857755018326689,53,72,0.18868739902973175,0.2804441780110412,0.0,0.0,1.2601809432974609,6.768427552676313,0.13285359535670432,1.2676869785945069,42.136747240797064
157,91,fit,1.0374100824694694,3.312304318994103,15,15,0,0.28722427197856515,0.13396817593826954,57,55,0.20766842365264893,0.19210598104965676,0.01935897,0.11573382615441338,0.18905524366001988,0.5602419036717008,0.0032614475937296533,0.031120683146275318,0.9800957670498194
158,135,fit,1.1867798392390305,3.2534749461584638,18,18,0,0.2904377527787786,0.3113248655915701,98,78,0.3028532862663269,0.3304939718689706,0.2584458,0.24925764129000438,1.0305340487580652,2.273324838666966,0.021339991366662592,0.20362587181929953,4.367826830020703
159,108,fit,1.1355119337704958,4.008045105792867,16,16,0,8.811238088916747,0.17373749382533818,73,92,0.3147444725036621,0.6276692885676004,0.16716297,0.2576592357068035,3.3269900842768974,8.698384882562372,0.39429425816361297,3.762349791637528,94.45446209142831
160,91,fit,1.0061952445742819,3.30926275262522,16,16,0,1.909963076369496,0.15377248710586047,56,75,0.2090037316083908,0.2428565017867923,0.020425983,0.03385824802788735,0.5271751965046293,4.463874394621543,0.06676618677246882,0.6370819348518016,20.717420654908445
161,97,fit,1.0589610076579732,0.9839381395752499,18,18,0,0.31813272796846415,0.2089760723045389,59,54,0.2185087502002716,0.18364537310631254,0.18807462,0.24848279895775358,0.3442299460698655,0.2427400347494237,0.001397895113701304,0.013338693833027708,0.394373629408301
162,93,fit,1.0894507793158577,4.0205324723524605,15,15,0,7.293738215563583,0.10532929731803395,60,78,0.23887962102890015,0.5260294596139291,0.0,0.0,2.878631110589957,8.57962814069547,0.2988996157369405,2.852095570008974,79.89461765924968
163,93,fit,1.0363938122757193,3.995234965281971,17,17,0,5.0547205389388585,0.07994097818550948,56,76,0.212155282497406,0.2587466870269007,0.19491312,0.1668381526318932,0.945385104636454,5.611431182459626,0.09987246511438583,0.9529815373510098,28.107068520560293
164,101,fit,1.1004436760195704,4.903993149417315,18,19,1,5.087616219678177,0.22301738775537697,65,82,0.26355651021003723,0.5053325291900306,0.21697521,0.17429967950536548,2.438596090585092,6.1735876308168915,0.16337053877899313,1.5588791868224534,31.427699859669215
165,121,fit,1.1233411331733492,5.433482520243435,15,15,0,0.7004133581320875,0.2586427668120829,87,78,0.3971896171569824,0.3464598584410438,0.078774385,0.050429538146325004,0.5220719203474182,0.9940450478990148,0.014511176199426672,0.1384654217502545,2.890961678513065
166,102,fit,1.1833073756976173,3.8408129710602337,14,14,0,0.7579540695789984,0.1333468186966862,70,88,0.3043099343776703,0.3691031604395118,0.24549676,0.28078666438169314,0.6526636731470463,3.482451506010082,0.043201829002903785,0.41223119277579945,9.216532272819645
167,123,fit,1.1715905236860884,5.100642026862266,16,16,0,11.08295758423497,0.17945088711757629,88,52,0.40472280979156494,0.18445005936640077,0.06722605,0.1191125809692524,2.6234439946713306,7.593899893042068,0.2657545447531911,2.5358258087136556,50.06968347980739
168,96,fit,1.1162310732803882,5.067602309249821,11,11,0,0.28180103031804876,0.14150688993408103,68,68,0.29723337292671204,0.2726339479569594,0.0,0.0,0.2384623153105338,0.2591003879629815,0.00156497657482113,0.014932982584171087,0.41425107910645004
169,90,fit,1.063288752671113,7.133256756069043,8,8,0,3.4370789715824825,0.07921320878336026,64,40,0.2597675919532776,0.11528444730607633,0.0,0.0,1.5569592660284564,9.496855339218309,0.2455101511855101,2.3426541143655544,67.27742443946265
170,100,fit,1.1934116318093642,5.236338761713236,12,12,0,3.1961082725350107,0.0801362388670687,69,51,0.29615500569343567,0.1958482489730908,0.19431728,0.14112042559483595,1.0787406151453298,5.4940316180390365,0.12065205736389438,1.1512600893501372,28.73931181223388
171,88,fit,1.0433925351815987,4.127054683130982,14,14,0,0.2834562831171647,0.06713109584376346,55,58,0.2009834349155426,0.20284959991611665,0.17012201,0.15329395190406309,0.083851554230059,2.2657654648114156,0.013875970067912835,0.132404294541153,4.340697761810533
172,91,fit,0.9987546452178097,3.5577316414174316,21,21,0,0.5419442173776988,0.49162272813606456,51,49,0.18195030093193054,0.1581968631455053,0.14017135,0.0,0.2455756118599637,0.3954641469184959,0.00305232842883525,0.029125271267511924,0.8820813020964454
173,102,fit,1.0653587962801796,4.553694404132469,17,17,0,0.34874289029633776,0.674573920614244,66,61,0.2566106617450714,0.22175841031763402,0.26855493,0.3499823929168067,0.33610351736661054,1.0612822337598942,0.004162110719311528,0.039714796939995495,1.1027931045509627
174,94,fit,1.037468977084854,4.366763304397313,17,17,0,3.1503768443064946,0.06153524837962261,58,77,0.21669545769691467,0.2830144556328366,0.24038209,0.2923082956657136,0.79319670924487,5.20644985513019,0.0996422705415543,0.9507850242514724,28.86131463964462
175,104,fit,1.1576467578636325,3.185083167424137,20,20,0,2.439409574477803,0.4830975381597599,65,53,0.2569165527820587,0.19236196465197006,0.007944206,0.002800271918048418,0.6384051371954673,2.2025274222177478,0.03198370493812875,0.30518802421878577,7.5759013821208265
176,110,fit,1.182024288304467,1.5957875441536837,20,20,0,2.518635182330125,0.21815012142034074,70,70,0.28884345293045044,0.26854529092082663,0.052710194,0.10008516769375406,0.35509468251597226,3.53948149329702,0.04133701724270929,0.3944371874304321,9.298883772632005
177,86,fit,0.957219376471676,3.218853050102721,20,20,0,18.853333809269344,0.2877711910957167,48,66,0.1537274420261383,0.26847398503389786,0.17987925,0.00951806320296582,1.9248585618273855,8.981346529802705,0.21582650105695786,2.059413178024407,70.62887062986323
178,93,fit,1.1387459115033787,5.147925121187033,9,9,0,1.6155662426193367,0.06933651330175218,67,84,0.27827879786491394,0.4624690732988388,0.29178745,0.3246014597082538,1.9274464479614328,7.24531305530532,0.21284596082358168,2.0309729086219623,62.112261876914935
179,95,fit,1.1040409495794363,5.198847560701682,13,13,0,1.7915058407432067,0.16101946786091065,64,47,0.2504950165748596,0.15921195205655314,0.26011047,0.3572802188422917,0.8909352178670908,3.374728306032064,0.05142374104133243,0.490684551921111,14.994726145534077
